,Index Name,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
703,Nifty 100,NIFTY 100,2020-06-08,10506.25,10506.3,10298.65,10346.7
704,Nifty 100,NIFTY 100,2020-06-05,10265.7,10357.5,10213.85,10324.15
705,Nifty 100,NIFTY 100,2020-06-04,10219.75,10293.35,10108.5,10198.0
706,Nifty 100,NIFTY 100,2020-06-03,10266.9,10336.65,10194.05,10220.25
707,Nifty 100,NIFTY 100,2020-06-02,10051.2,10153.85,9998.4,10139.75
708,Nifty 100,NIFTY 100,2020-06-01,9900.7,10093.15,9882.7,9996.4
709,Nifty 100,NIFTY 100,2020-05-29,9584.05,9777.1,9542.55,9759.45
710,Nifty 100,NIFTY 100,2020-05-28,9519.7,9669.05,9492.75,9648.2
711,Nifty 100,NIFTY 100,2020-05-27,9267.75,9488.35,9186.7,9471.6
712,Nifty 100,NIFTY 100,2020-05-26,9284.35,9341.4,9187.8,9219.6
713,Nifty 100,NIFTY 100,2020-05-22,9263.25,9344.05,9165.45,9226.8
714,Nifty 100,NIFTY 100,2020-05-21,9265.75,9366.75,9243.8,9299.8
715,Nifty 100,NIFTY 100,2020-05-20,9069.7,9276.6,9055.2,9249.15
716,Nifty 100,NIFTY 100,2020-05-19,9140.95,9209.25,9036.05,9060.15
717,Nifty 100,NIFTY 100,2020-05-18,9339.9,9340.0,8988.95,9004.4
718,Nifty 100,NIFTY 100,2020-05-15,9371.9,9372.05,9240.95,9320.6
719,Nifty 100,NIFTY 100,2020-05-14,9396.85,9465.85,9310.05,9333.1
720,Nifty 100,NIFTY 100,2020-05-13,9752.35,9752.45,9518.8,9552.65
721,Nifty 100,NIFTY 100,2020-05-12,9343.6,9415.05,9218.45,9372.25
722,Nifty 100,NIFTY 100,2020-05-11,9505.95,9596.8,9393.45,9411.7
723,Nifty 100,NIFTY 100,2020-05-08,9522.65,9528.35,9395.45,9408.65
724,Nifty 100,NIFTY 100,2020-05-07,9394.25,9437.8,9335.5,9351.45
725,Nifty 100,NIFTY 100,2020-05-06,9379.35,9489.25,9266.1,9428.55
726,Nifty 100,NIFTY 100,2020-05-05,9591.7,9615.8,9344.55,9358.9
727,Nifty 100,NIFTY 100,2020-05-04,9682.65,9683.25,9430.35,9454.05
728,Nifty 100,NIFTY 100,2020-04-30,9906.05,10031.95,9883.55,10006.9
729,Nifty 100,NIFTY 100,2020-04-29,9576.75,9754.15,9561.5,9710.7
730,Nifty 100,NIFTY 100,2020-04-28,9570.6,9582.4,9434.15,9545.05
731,Nifty 100,NIFTY 100,2020-04-27,9427.75,9544.2,9419.2,9462.15
732,Nifty 100,NIFTY 100,2020-04-24,9340.8,9463.45,9312.15,9323.7
733,Nifty 100,NIFTY 100,2020-04-23,9419.0,9521.55,9365.6,9486.7
734,Nifty 100,NIFTY 100,2020-04-22,9215.55,9388.3,9130.85,9372.3
735,Nifty 100,NIFTY 100,2020-04-21,9202.9,9237.4,9107.9,9175.65
736,Nifty 100,NIFTY 100,2020-04-20,9573.75,9574.2,9416.85,9442.6
737,Nifty 100,NIFTY 100,2020-04-17,9523.15,9523.6,9283.55,9453.5
738,Nifty 100,NIFTY 100,2020-04-16,9057.55,9258.05,9020.55,9197.1
739,Nifty 100,NIFTY 100,2020-04-15,9366.1,9449.35,9072.9,9128.25
740,Nifty 100,NIFTY 100,2020-04-13,9276.2,9282.95,9080.2,9177.7
741,Nifty 100,NIFTY 100,2020-04-09,9144.1,9300.05,9088.0,9282.85
742,Nifty 100,NIFTY 100,2020-04-08,8842.6,9288.35,8806.85,8921.3
743,Nifty 100,NIFTY 100,2020-04-07,8595.7,8958.95,8508.15,8934.6
744,Nifty 100,NIFTY 100,2020-04-03,8497.75,8497.75,8213.25,8240.2
745,Nifty 100,NIFTY 100,2020-04-01,8722.1,8725.7,8351.75,8404.15
746,Nifty 100,NIFTY 100,2020-03-31,8652.65,8805.95,8483.4,8731.15
747,Nifty 100,NIFTY 100,2020-03-30,8487.15,8683.15,8368.8,8405.3
748,Nifty 100,NIFTY 100,2020-03-27,9032.45,9135.85,8614.35,8747.05
749,Nifty 100,NIFTY 100,2020-03-26,8523.1,8832.25,8382.85,8732.1
750,Nifty 100,NIFTY 100,2020-03-25,7827.5,8442.8,7815.0,8388.2
751,Nifty 100,NIFTY 100,2020-03-24,7942.25,8133.9,7624.85,7897.4
752,Nifty 100,NIFTY 100,2020-03-23,8057.35,8272.35,7694.2,7719.1
753,Nifty 100,NIFTY 100,2020-03-20,8417.55,8995.35,8305.0,8852.05
754,Nifty 100,NIFTY 100,2020-03-19,8198.2,8703.85,7964.4,8388.7
755,Nifty 100,NIFTY 100,2020-03-18,9228.8,9265.3,8552.25,8607.95
756,Nifty 100,NIFTY 100,2020-03-17,9395.1,9531.95,9056.35,9105.4
757,Nifty 100,NIFTY 100,2020-03-16,9684.8,9728.1,9281.75,9316.95
758,Nifty 100,NIFTY 100,2020-03-13,9177.3,10248.0,8642.2,10050.25
759,Nifty 100,NIFTY 100,2020-03-12,10160.05,10160.75,9614.55,9693.95
760,Nifty 100,NIFTY 100,2020-03-11,10476.65,10673.25,10475.1,10578.0
761,Nifty 100,NIFTY 100,2020-03-09,10877.5,10886.3,10442.15,10583.05
762,Nifty 100,NIFTY 100,2020-03-06,11061.85,11163.0,10957.4,11119.65
763,Nifty 100,NIFTY 100,2020-03-05,11430.1,11515.55,11371.5,11397.9
764,Nifty 100,NIFTY 100,2020-03-04,11481.55,11485.5,11205.95,11372.85
765,Nifty 100,NIFTY 100,2020-03-03,11337.45,11471.1,11279.55,11430.85
766,Nifty 100,NIFTY 100,2020-03-02,11500.85,11560.15,11153.65,11251.55
